step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
735,TRANSFER,1019.54,84889.79,85441.83,84266.55,897.5,0,0
566,PAYMENT,624.57,18117.04,51252.11,5044.12,49887.52,0,0
570,CASH_OUT,1457.34,51629.52,31009.34,33072.4,64906.14,0,0
323,TRANSFER,1329.07,62635.17,30230.2,12868.89,91093.65,0,0
686,DEBIT,857.91,67774.56,39965.9,51313.02,28489.29,0,0
626,CASH_OUT,2093.12,68494.47,49778.03,75055.24,659.65,0,0
288,CASH_OUT,2165.38,1334.85,5370.0,73158.37,95144.81,0,0
663,DEBIT,160.55,95974.95,4760.91,56811.33,5065.81,0,0
639,CASH_OUT,1809.79,57927.36,52195.24,74528.11,40418.28,0,0
155,PAYMENT,2480.82,19417.25,29505.77,82718.44,75008.94,0,0
490,CASH_OUT,157.84,76622.08,56579.56,12689.17,70419.35,0,0
386,PAYMENT,2152.51,5404.59,83526.19,48275.14,91810.54,0,0
104,PAYMENT,3259.05,16525.64,28664.71,95954.62,28708.09,0,0
393,CASH_OUT,3566.92,39666.24,63830.71,68116.83,95352.52,0,0
246,DEBIT,85.08,56317.14,53898.05,70349.18,28423.69,0,0
176,PAYMENT,2390.8,41766.91,25927.46,94922.63,44384.71,0,0
39,TRANSFER,3188.87,30367.75,63273.73,17098.18,89760.51,0,0
477,PAYMENT,1011.09,73696.74,95035.44,49086.02,73360.74,0,0
682,DEBIT,1565.45,672.67,80057.98,34627.22,21243.35,0,0
538,CASH_OUT,616.08,67843.08,5963.7,81470.28,76162.76,0,0
408,DEBIT,742.83,94986.08,21675.37,98987.6,5009.66,0,0
525,DEBIT,1392.78,15049.27,34523.08,22193.19,11556.0,0,0
506,CASH_OUT,327.72,85573.62,83555.05,44556.57,14307.26,0,0
36,TRANSFER,925.71,18531.51,62024.93,54392.56,45974.29,0,0
685,TRANSFER,717.46,42085.37,64480.01,92647.57,29256.3,0,0
20,PAYMENT,544.27,97504.0,55413.84,17613.73,28362.36,0,0
321,PAYMENT,1322.87,78672.58,21463.54,15605.17,12779.4,0,0
512,TRANSFER,3648.7,35940.07,12623.73,66142.33,63534.24,0,0
400,CASH_OUT,554.84,34926.61,19914.43,94906.22,36834.15,0,0
654,DEBIT,2156.03,32204.83,51583.96,85226.38,5921.66,0,0
471,CASH_OUT,586.58,36250.86,72739.47,10531.94,32978.22,0,0
143,DEBIT,306.5,97587.85,96755.59,59974.16,67423.94,0,0
92,DEBIT,5740.73,34077.64,99183.21,58645.79,9755.87,0,0
354,TRANSFER,2006.07,44510.72,6487.13,49819.06,52078.3,0,0
727,TRANSFER,220.96,21214.12,98702.19,19765.02,34038.15,0,0
51,CASH_OUT,2002.85,63874.12,36152.9,73734.88,84483.23,0,0
665,DEBIT,388.01,83270.99,99551.63,9750.32,72814.2,0,0
698,CASH_OUT,4374.88,28597.83,70438.39,71380.51,30051.86,0,0
575,PAYMENT,568.63,21275.32,79709.06,41252.92,77913.5,0,0
190,TRANSFER,3288.04,45138.09,85452.93,60569.79,46497.21,0,0
125,TRANSFER,444.28,68480.89,16430.3,76205.27,38612.3,0,0
150,DEBIT,1634.2,40659.55,43202.72,16857.04,68473.18,0,0
314,TRANSFER,4868.32,14770.86,26378.02,29453.41,97093.62,0,0
570,CASH_OUT,701.96,18035.47,10910.45,33132.52,36158.78,0,0
342,DEBIT,169.8,28750.99,19388.35,67831.39,42797.8,0,0
305,DEBIT,1608.57,83454.67,6935.13,30330.67,93493.89,0,0
692,PAYMENT,378.28,50915.91,38555.86,98301.23,6258.84,0,0
682,CASH_OUT,2606.44,58784.72,21773.36,30974.35,47129.4,0,0
54,DEBIT,1787.21,20123.32,45779.61,95098.4,19607.39,0,0
444,TRANSFER,850.44,65449.07,42880.72,48996.88,25756.33,0,0
613,TRANSFER,2445.99,83879.63,60554.11,9181.06,45078.82,0,0
264,DEBIT,545.0,20009.88,95893.46,38306.8,61502.2,0,0
53,TRANSFER,4978.71,5844.0,95404.93,4039.16,24157.62,0,0
572,DEBIT,852.01,66404.53,87963.58,36351.71,58826.68,0,0
620,DEBIT,2879.12,81587.42,27446.64,39680.31,36879.31,0,0
5,DEBIT,598.21,68428.41,88587.57,710.04,58666.95,0,0
103,TRANSFER,2509.31,42843.51,6222.51,21196.59,14285.28,0,0
196,TRANSFER,64.07,65351.56,65174.42,53127.83,93826.48,0,0
350,CASH_OUT,700.58,99693.33,64874.68,86557.69,61336.31,0,0
47,PAYMENT,194.98,62359.81,10997.16,88072.34,3558.51,0,0
656,TRANSFER,1200.12,52813.58,57755.63,86081.75,68584.75,0,0
269,DEBIT,1142.24,53976.04,13315.62,86383.87,58907.52,0,0
370,TRANSFER,889.48,46903.25,95945.74,30402.02,42949.47,0,0
636,TRANSFER,7944.37,68783.48,47020.84,17009.42,54215.32,0,0
106,DEBIT,559.67,84477.31,80910.57,49788.3,64046.86,0,0
670,CASH_OUT,3131.33,72080.64,49293.29,45874.27,37688.72,0,0
659,DEBIT,1186.41,22539.33,18839.76,26125.66,99295.61,0,0
657,CASH_OUT,815.37,36665.76,11666.1,2761.98,24442.73,0,0
120,TRANSFER,454.97,59090.21,34430.15,86008.49,11457.18,0,0
604,DEBIT,2006.99,99315.56,93901.39,20921.53,26054.32,0,0
58,TRANSFER,811.96,6859.14,3949.56,89014.01,16827.1,0,0
346,DEBIT,3352.42,18858.42,33739.3,40408.33,32849.39,0,0
741,TRANSFER,6913.3,77471.64,51428.87,30781.82,59075.36,0,0
474,TRANSFER,515.29,19230.04,51289.18,72545.15,83722.76,0,0
117,TRANSFER,275.47,67255.84,21938.95,44670.91,13822.67,0,0
127,DEBIT,758.19,99434.33,40020.33,60812.13,36667.38,0,0
393,CASH_OUT,1258.89,64080.57,6001.46,83897.62,17681.12,0,0
641,TRANSFER,716.11,47908.64,78165.41,94838.32,58749.88,0,0
58,DEBIT,7044.48,83264.24,93214.94,95701.73,72811.96,0,0
634,DEBIT,3021.01,77177.85,51406.01,81291.88,46676.27,0,0
513,TRANSFER,6771.09,71086.06,75392.41,86621.77,900.46,0,0
96,TRANSFER,934.38,11719.35,61052.14,96936.48,85844.35,0,0
638,CASH_OUT,726.75,63176.69,29568.52,74101.84,95426.34,0,0
118,TRANSFER,1046.34,1326.53,79251.58,36704.12,33355.4,0,0
560,CASH_OUT,1479.78,5650.55,45813.34,60400.77,42386.42,0,0
601,PAYMENT,2706.15,3862.51,93010.3,35713.65,23482.45,0,0
488,DEBIT,4258.98,10891.73,60594.54,91594.74,23365.71,0,0
237,CASH_OUT,1244.18,43249.65,33341.55,98231.1,93559.1,0,0
272,TRANSFER,682.67,94622.06,88252.31,96744.7,54404.51,0,0
189,CASH_OUT,767.94,7488.2,61880.29,62827.21,78800.89,0,0
704,TRANSFER,2387.7,72131.68,38909.82,93525.39,78550.9,0,0
447,CASH_OUT,1676.61,50733.46,71306.61,50086.46,44143.75,0,0
581,DEBIT,1332.99,27584.47,85851.0,376.61,12602.2,0,0
247,CASH_OUT,453.23,31691.84,2290.98,5579.86,2318.49,0,0
76,PAYMENT,4166.19,2286.09,29707.58,49565.67,26430.37,0,0
154,DEBIT,3037.55,70041.39,22245.17,20825.09,29967.49,0,0
656,CASH_OUT,303.13,10041.37,32079.58,47271.68,28925.45,0,0
435,PAYMENT,915.8,3469.61,83674.83,31413.5,34543.78,0,0
86,PAYMENT,1562.35,46831.31,41899.85,9177.35,2967.14,0,0
697,CASH_OUT,1211.51,47734.21,33922.05,16618.84,57650.33,0,0
285,DEBIT,1014.32,65472.89,57803.54,94548.65,24186.86,0,0
220,CASH_OUT,2537.61,70643.77,25566.44,2088.9,71057.18,0,0
69,DEBIT,112.09,50878.85,65575.95,20109.93,18438.45,0,0
47,DEBIT,1275.09,70803.51,3397.67,10868.73,18663.62,0,0
94,CASH_OUT,608.12,25023.57,34979.79,92389.83,96560.19,0,0
453,PAYMENT,176.83,14370.18,48412.12,85394.39,69771.12,0,0
204,DEBIT,1250.56,93147.02,52810.05,17065.36,38751.94,0,0
218,TRANSFER,375.96,37326.21,6339.22,29221.12,853.93,0,0
474,TRANSFER,597.42,9005.99,83023.74,17481.14,65466.41,0,0
432,PAYMENT,1414.53,82711.32,38667.6,78331.47,30186.18,0,0
341,PAYMENT,7277.06,61309.73,44841.31,61577.24,21127.88,0,0
551,CASH_OUT,2305.64,59194.94,95448.11,30214.08,81622.4,0,0
612,DEBIT,655.96,13261.28,71099.48,99502.42,18699.41,0,0
289,CASH_OUT,963.85,75737.79,70340.92,44135.35,30779.93,0,0
254,TRANSFER,1042.2,20362.13,55897.41,88223.53,67744.54,0,0
734,TRANSFER,333.62,4208.85,95426.62,18087.75,71468.12,0,0
357,DEBIT,350.26,16105.85,98835.08,17356.34,10352.04,0,0
23,DEBIT,321.26,70057.16,35200.29,83260.04,98349.8,0,0
522,TRANSFER,1474.88,79116.97,59070.07,22894.33,70606.54,0,0
100,CASH_OUT,2242.86,24659.49,1737.08,12592.36,14604.49,0,0
180,DEBIT,1786.71,31503.93,77223.36,90705.27,38043.03,0,0
223,CASH_OUT,7612.37,16273.6,87544.84,79017.92,83631.63,0,0
659,DEBIT,269.06,45275.43,56146.08,20663.41,10454.34,0,0
442,PAYMENT,8606.34,22005.72,17083.19,96455.28,1057.56,0,0
608,CASH_OUT,1257.24,98410.61,41195.25,53650.64,27301.17,0,0
325,TRANSFER,493.42,76696.07,63454.4,38406.78,86589.84,0,0
516,PAYMENT,5739.29,59711.41,87118.49,14385.56,38245.94,0,0
16,CASH_OUT,1264.53,72132.71,63011.12,62404.22,56590.75,0,0
336,DEBIT,853.42,16690.95,72667.1,44884.86,460.49,0,0
258,TRANSFER,481.11,74360.24,50756.5,16068.96,6567.73,0,0
497,DEBIT,623.61,34633.48,52529.22,41666.57,68600.61,0,0
160,CASH_OUT,7747.48,46954.98,20889.21,32047.79,18529.19,0,0
475,PAYMENT,724.73,88528.11,44816.97,98062.69,47600.06,0,0
664,CASH_OUT,7615.86,94421.05,46259.88,28938.2,61228.06,0,0
690,TRANSFER,801.6,76856.29,5599.53,19391.56,91175.64,0,0
675,PAYMENT,526.42,76758.77,83676.36,98026.14,34810.1,0,0
380,TRANSFER,405.12,74453.33,62231.82,22268.0,1072.79,0,0
545,DEBIT,1061.56,62639.27,6614.9,50945.63,75938.37,0,0
691,PAYMENT,540.49,19554.82,91187.99,97448.54,5704.17,0,0
427,CASH_OUT,2387.64,58842.6,58833.01,10431.29,10435.94,0,0
613,DEBIT,548.27,5659.33,40021.59,16579.54,8671.09,0,0
268,DEBIT,3608.44,3070.69,16760.86,69120.87,97147.71,0,0
577,CASH_OUT,3591.67,83799.56,30585.46,80998.41,32467.05,0,0
417,DEBIT,672.42,54053.35,42187.22,33797.5,39063.01,0,0
168,TRANSFER,2801.11,1638.78,60060.05,73215.52,14974.05,0,0
43,CASH_OUT,3897.47,27271.88,92272.11,64501.62,81772.6,0,0
556,DEBIT,1783.84,68293.72,1723.95,17829.41,40423.68,0,0
285,PAYMENT,912.46,93935.71,33882.96,23302.01,89039.71,0,0
397,CASH_OUT,1163.09,84410.36,27140.34,98514.45,66146.97,0,0
12,CASH_OUT,3085.7,44512.43,81467.06,60020.18,10191.59,0,0
607,DEBIT,694.35,28557.01,44297.64,72129.38,74874.72,0,0
302,CASH_OUT,814.32,31011.97,67513.17,42.72,31477.24,0,0
253,CASH_OUT,350.58,73362.5,66621.13,51168.53,25360.22,0,0
499,CASH_OUT,1018.5,80443.02,4138.34,54387.9,20260.26,0,0
35,CASH_OUT,180.98,36546.98,30603.25,29793.66,58588.42,0,0
727,CASH_OUT,774.37,62285.95,90602.44,56712.71,62507.36,0,0
90,CASH_OUT,935.15,74561.5,73492.01,45816.82,10992.5,0,0
605,TRANSFER,590.03,84570.53,91445.11,63079.43,25766.02,0,0
602,DEBIT,213.74,64092.02,59327.9,58088.99,56968.98,0,0
418,TRANSFER,1474.9,86429.63,66457.06,7225.23,19925.03,0,0
115,DEBIT,4006.16,28154.96,93683.55,84946.41,18445.48,0,0
617,CASH_OUT,817.88,69877.89,81453.82,19019.15,54432.67,0,0
196,DEBIT,540.47,40205.64,31064.54,32109.6,99108.78,0,0
501,TRANSFER,671.05,92863.72,60205.17,68024.39,55108.84,0,0
626,DEBIT,3959.37,21877.66,4817.94,77972.4,34904.65,0,0
493,CASH_OUT,1500.74,78736.07,89946.48,892.99,11.01,0,0
75,CASH_OUT,280.34,93165.73,88209.21,26571.91,16325.74,0,0
413,CASH_OUT,2470.39,68244.22,26564.33,76559.66,36606.59,0,0
376,TRANSFER,335.34,78901.15,24101.67,67286.62,76138.58,0,0
420,PAYMENT,124.27,88615.71,68095.69,62300.06,56326.85,0,0
729,CASH_OUT,590.58,30952.91,110.94,85294.24,71850.62,0,0
277,CASH_OUT,368.06,12451.86,40905.65,7885.95,71884.77,0,0
676,DEBIT,1857.73,93650.07,29871.24,60723.02,58131.91,0,0
394,PAYMENT,1325.49,3750.42,6162.33,78290.61,8028.54,0,0
457,DEBIT,2575.18,48460.95,30140.21,20406.19,72415.09,0,0
192,TRANSFER,1433.12,32246.44,33441.21,96043.44,73214.22,0,0
739,PAYMENT,1086.03,55459.36,82232.86,49189.26,41221.01,0,0
689,CASH_OUT,1494.02,98931.83,81459.07,57752.85,84321.04,0,0
99,PAYMENT,1140.04,4572.85,86893.0,67995.04,88814.26,0,0
548,CASH_OUT,75.58,76961.58,12227.0,7088.46,73280.79,0,0
96,TRANSFER,2283.24,2456.58,19450.11,1581.19,15845.58,0,0
664,DEBIT,6547.21,26123.98,16150.39,11039.56,77552.34,0,0
663,TRANSFER,1096.48,70555.18,61107.52,41724.72,89826.44,0,0
190,TRANSFER,1102.37,27482.8,27573.48,13836.56,87227.95,0,0
736,CASH_OUT,93.7,61074.03,80932.37,36975.6,91693.78,0,0
37,DEBIT,4421.45,96680.57,94207.03,29015.66,88592.99,0,0
369,TRANSFER,5293.57,87473.35,2110.96,43803.12,68794.52,0,0
695,PAYMENT,3354.78,83632.93,46735.25,58307.86,74513.29,0,0
525,TRANSFER,224.87,19354.16,97507.15,13554.85,7409.09,0,0
279,CASH_OUT,4609.65,27178.25,55648.37,29191.0,2892.76,0,0
217,PAYMENT,48.49,78758.28,79369.49,3212.2,90038.19,0,0
273,PAYMENT,1176.04,73049.5,53596.15,34027.72,725.77,0,0
62,DEBIT,1388.79,29133.03,74472.68,26593.19,50559.39,0,0
596,PAYMENT,3591.56,42891.51,16070.33,89762.12,75058.1,0,0
729,PAYMENT,2779.47,64853.56,66720.25,18921.16,53470.35,0,0
342,CASH_OUT,3190.05,52552.93,81071.82,67789.48,86043.45,0,0
397,DEBIT,4048.41,45610.82,73307.17,80991.17,92159.05,0,0
699,TRANSFER,1292.8,10011.22,31106.98,61060.79,30794.21,0,0
19,PAYMENT,3030.55,43496.0,33404.68,47674.19,55606.75,0,0
177,TRANSFER,140.92,99216.35,97608.04,12328.21,2981.1,0,0
612,TRANSFER,1175.94,34193.7,92277.29,67618.75,40393.59,0,0
396,TRANSFER,61.19,69399.68,51711.76,56198.53,76725.5,0,0
445,DEBIT,4937.64,50580.45,69343.27,64392.96,19807.07,0,0
233,TRANSFER,6359.97,79472.27,81072.26,86524.14,71073.77,0,0
76,CASH_OUT,175.34,74827.5,58833.87,87193.23,5540.79,0,0
265,DEBIT,1521.25,94440.47,7434.37,51708.6,76552.58,0,0
455,DEBIT,786.5,65073.82,47548.32,53333.78,32805.71,0,0
718,DEBIT,838.73,94776.66,84440.26,25590.4,94847.46,0,0
735,DEBIT,1198.22,4155.04,32483.68,78966.58,99269.0,0,0
384,PAYMENT,267.21,40681.13,50258.31,43996.74,91.43,0,0
564,PAYMENT,398.78,67524.76,20539.15,55559.47,46421.37,0,0
506,TRANSFER,1722.51,48029.71,82364.84,52950.14,43729.32,0,0
367,PAYMENT,37.87,93217.53,20189.78,47503.25,34545.26,0,0
144,DEBIT,1831.59,14050.47,74208.85,30938.3,36113.94,0,0
69,TRANSFER,768.14,48021.24,63911.4,31440.93,47548.56,0,0
99,CASH_OUT,3570.04,85617.65,93544.18,35058.13,54664.28,0,0
396,PAYMENT,1832.61,75744.92,59025.25,23260.46,29468.97,0,0
25,DEBIT,2462.63,79121.0,69397.59,93480.12,69093.75,0,0
469,TRANSFER,243.04,46242.16,99364.46,78617.11,93222.95,0,0
484,PAYMENT,618.12,33842.83,32740.07,56423.37,24349.65,0,0
565,DEBIT,11409.33,50634.1,24092.72,90291.37,58633.36,0,0
151,TRANSFER,1137.09,20108.0,34504.49,4556.46,35183.94,0,0
144,PAYMENT,889.03,64135.11,69285.04,65761.33,54113.56,0,0
569,CASH_OUT,4140.65,78645.03,47473.79,93275.76,80281.27,0,0
39,PAYMENT,67.27,7180.49,62381.96,5411.68,1096.32,0,0
109,DEBIT,1530.46,59908.19,97003.73,34082.89,9507.27,0,0
693,DEBIT,472.1,57544.02,53840.02,85969.17,95554.84,0,0
42,CASH_OUT,918.22,26406.35,66346.69,45462.73,21639.5,0,0
186,CASH_OUT,445.73,99536.11,15969.05,63695.73,47788.69,0,0
398,TRANSFER,77.11,49978.86,32420.0,52464.11,79915.11,0,0
223,TRANSFER,1077.46,88800.08,81102.23,64673.98,2325.18,0,0
634,DEBIT,3113.72,19036.51,170.4,56509.47,43109.43,0,0
133,PAYMENT,6071.21,74884.8,61070.35,57518.57,13591.54,0,0
163,CASH_OUT,1955.55,7929.25,76307.46,67925.65,74069.13,0,0
215,TRANSFER,984.78,6812.07,32809.75,5095.52,21159.58,0,0
733,DEBIT,2938.09,19213.58,29635.01,29259.89,34958.59,0,0
235,DEBIT,1407.3,73727.95,21342.15,8140.29,64428.45,0,0
658,DEBIT,916.53,99697.39,76041.13,34858.19,38153.66,0,0
588,CASH_OUT,394.68,81097.3,98277.49,64982.88,20536.49,0,0
9,CASH_OUT,3180.55,42469.17,70394.4,78456.29,85584.22,0,0
74,CASH_OUT,1388.0,64358.58,77346.2,95644.69,62554.88,0,0
492,PAYMENT,6637.6,47460.99,31623.79,14728.51,75936.58,0,0
253,CASH_OUT,3238.06,24741.0,70716.15,53754.96,95210.07,0,0
230,DEBIT,1089.51,61587.41,62506.55,72716.9,52710.71,0,0
519,CASH_OUT,2700.7,52961.49,14252.99,93207.82,75793.02,0,0
174,PAYMENT,1208.04,53777.3,65682.51,7944.02,72127.77,0,0
653,PAYMENT,166.47,6340.1,93439.32,61270.66,47905.76,0,0
168,DEBIT,1454.16,12105.37,50094.72,77288.89,78530.31,0,0
170,TRANSFER,4015.78,49969.46,87297.33,77305.9,92655.13,0,0
393,CASH_OUT,3868.14,35871.65,89906.75,45124.09,39580.51,0,0
634,CASH_OUT,1711.18,42500.01,7962.25,85660.81,11547.49,0,0
194,PAYMENT,956.15,39004.18,83286.67,39362.12,36887.25,0,0
517,PAYMENT,20.3,71142.33,53261.06,80113.84,46850.26,0,0
29,TRANSFER,746.22,17856.05,64326.73,59757.39,91054.34,0,0
165,PAYMENT,9172.42,94214.02,11516.76,18774.96,42090.94,0,0
422,PAYMENT,2592.84,47040.8,12105.64,5786.5,11122.51,0,0
339,PAYMENT,2528.78,34038.46,71952.93,52524.08,92302.44,0,0
648,PAYMENT,2863.28,2117.62,82849.72,97061.06,22712.08,0,0
496,TRANSFER,1935.76,35512.46,98201.05,98000.79,7501.17,0,0
365,CASH_OUT,1763.1,62575.51,92678.77,82051.23,55118.08,0,0
342,CASH_OUT,1208.88,79726.28,81280.32,9322.56,42017.65,0,0
500,CASH_OUT,1173.74,73200.55,97079.63,17004.99,6834.45,0,0
657,CASH_OUT,4093.54,57321.99,70960.66,55833.15,99863.54,0,0
511,CASH_OUT,999.96,43608.6,99387.79,92061.53,87896.48,0,0
327,DEBIT,3668.81,52544.88,37392.13,58935.64,5425.63,0,0
217,DEBIT,3637.04,96179.3,5268.36,2491.99,25198.93,0,0
301,PAYMENT,2947.18,96609.98,72316.78,82490.85,57115.42,0,0
132,DEBIT,76.74,80329.06,23201.67,10324.38,65280.91,0,0
70,CASH_OUT,320.27,16683.72,37211.89,42355.96,9347.33,0,0
252,PAYMENT,755.81,93422.18,27836.45,88813.01,55367.07,0,0
415,CASH_OUT,3761.62,64788.78,732.5,46195.4,98359.87,0,0
445,CASH_OUT,4131.23,47779.95,50390.76,93803.04,35125.04,0,0
182,PAYMENT,84.89,56143.3,8123.65,41835.63,26032.91,0,0
167,CASH_OUT,785.27,47642.15,22214.06,24562.45,68207.74,0,0
91,DEBIT,3799.37,47820.09,40683.44,73161.83,10540.39,0,0
714,PAYMENT,574.55,43120.8,51002.1,3540.95,80871.07,0,0
531,TRANSFER,7459.68,89584.71,74757.43,837.81,17950.15,0,0
39,TRANSFER,1343.96,45584.15,20978.89,7756.63,41126.74,0,0
126,TRANSFER,5539.19,22014.35,48726.91,82794.81,12021.88,0,0
451,CASH_OUT,1120.12,22875.42,67887.97,34688.3,9829.71,0,0
173,CASH_OUT,782.53,13161.14,61444.96,1287.55,46028.06,0,0
653,CASH_OUT,900.12,55428.02,16048.45,76060.9,53630.68,0,0
220,CASH_OUT,4313.52,32482.2,82826.89,38015.86,23088.62,0,0
638,PAYMENT,803.01,57740.46,1862.07,98847.55,31195.95,0,0
58,TRANSFER,2213.37,93085.91,43831.99,29599.33,43132.5,0,0
660,DEBIT,1269.16,95563.25,29669.71,97888.14,85646.7,0,0
476,PAYMENT,5683.32,30579.85,9983.85,97339.53,98073.37,0,0
456,TRANSFER,347.19,22021.0,76051.5,34600.99,83151.36,0,0
361,TRANSFER,1119.53,5533.93,86825.61,90393.24,65318.05,0,0
1,PAYMENT,266.23,27289.07,53500.62,3389.21,84864.94,0,0
387,PAYMENT,1726.16,50629.4,56838.83,6700.02,68124.54,0,0
348,PAYMENT,1031.34,60260.77,55847.35,71073.75,1824.34,0,0
190,DEBIT,125.75,9816.01,35516.76,63256.26,73656.55,0,0
505,TRANSFER,3792.08,24549.6,52074.17,13500.22,56011.59,0,0
191,DEBIT,941.66,4195.62,55284.73,11824.74,82040.74,0,0
508,DEBIT,1360.98,77621.36,99774.89,36376.63,50363.84,0,0
369,DEBIT,1046.85,27016.11,33427.7,16679.34,89386.8,0,0
409,DEBIT,1341.41,56912.64,78366.15,38931.0,398.65,0,0
117,DEBIT,32.92,46021.73,27689.0,5224.31,58754.47,0,0
134,PAYMENT,3379.77,47736.34,30058.21,65786.94,87437.8,0,0
58,DEBIT,807.86,66568.88,3996.11,64516.02,99293.56,0,0
556,CASH_OUT,2578.06,41041.03,14642.36,70112.12,67057.35,0,0
685,PAYMENT,134.18,24984.27,40492.66,61038.03,7269.27,0,0
672,TRANSFER,1483.94,40955.29,80949.26,42569.15,4672.5,0,0
173,TRANSFER,4789.22,82376.3,53220.24,34078.76,16800.02,0,0
149,PAYMENT,1015.82,56209.06,43976.33,90489.18,46763.51,0,0
80,DEBIT,439.45,97661.77,83709.63,47251.94,62345.18,0,0
213,PAYMENT,208.68,78500.64,74727.32,94262.71,28994.94,0,0
203,TRANSFER,3919.24,82560.21,41543.37,29724.49,64779.18,0,0
229,TRANSFER,545.73,78266.52,98910.47,68040.77,79423.67,0,0
676,PAYMENT,7383.46,44231.98,79733.92,14937.62,31580.29,0,0
227,CASH_OUT,569.57,80356.74,40958.53,91621.02,51964.38,0,0
659,CASH_OUT,1311.67,63081.36,81272.63,92024.61,75999.92,0,0
532,CASH_OUT,1224.96,22567.58,56500.15,3332.74,98986.04,0,0
441,TRANSFER,128.03,9496.56,5904.94,24579.26,23440.54,0,0
402,CASH_OUT,1517.89,49885.06,71973.79,72400.37,43556.62,0,0
47,CASH_OUT,2233.4,58291.06,39775.91,96862.53,1926.04,0,0
233,PAYMENT,2710.64,34941.18,72476.02,31040.08,64825.23,0,0
305,DEBIT,1478.77,62964.12,47085.27,51674.12,4134.97,0,0
526,DEBIT,3348.86,15076.19,28607.57,55325.76,77747.19,0,0
143,PAYMENT,2789.44,80632.34,29516.88,26906.38,35236.95,0,0
415,DEBIT,431.28,40078.13,17642.23,85401.93,31996.3,0,0
513,CASH_OUT,1027.0,72594.32,89229.49,96511.94,58719.61,0,0
373,TRANSFER,307.66,85297.81,95343.53,70617.54,21040.26,0,0
566,CASH_OUT,286.41,23887.56,70081.49,19592.37,56745.05,0,0
259,PAYMENT,2490.47,54542.81,7558.5,56753.99,36959.36,0,0
656,DEBIT,1512.0,12499.35,48828.46,60715.68,9948.15,0,0
471,PAYMENT,1837.34,4257.89,7529.4,9442.84,66530.09,0,0
12,PAYMENT,2634.91,4004.9,31242.19,80126.54,74126.52,0,0
330,CASH_OUT,649.34,95015.69,3813.15,59570.1,90359.43,0,0
736,DEBIT,1026.2,4479.37,99547.14,53222.01,65574.96,0,0
358,TRANSFER,1866.89,60315.86,42750.39,38252.22,80629.82,0,0
408,CASH_OUT,203.24,5739.14,27540.81,93571.88,41376.69,0,0
668,PAYMENT,3580.17,71462.0,8094.05,1384.32,98576.51,0,0
373,PAYMENT,841.51,48932.39,14376.33,18286.72,30887.45,0,0
8,DEBIT,2150.3,20835.7,22887.02,81031.4,61743.43,0,0
122,PAYMENT,10836.41,60330.88,44434.49,16821.8,34922.33,0,0
348,PAYMENT,1290.1,33421.37,13761.18,4012.79,83144.74,0,0
676,CASH_OUT,484.27,15151.3,9351.49,6169.7,83758.41,0,0
90,DEBIT,487.8,73976.97,67789.56,74218.18,30873.91,0,0
648,CASH_OUT,124.55,38177.4,59329.84,38774.47,57296.93,0,0
698,TRANSFER,2914.14,46917.87,18312.64,74748.8,5882.06,0,0
316,PAYMENT,694.67,3865.02,50925.0,59794.69,16412.16,0,0
178,CASH_OUT,379.24,56372.35,23652.87,89789.94,94404.03,0,0
540,CASH_OUT,2501.4,51373.17,8519.79,98524.79,66981.25,0,0
732,DEBIT,739.63,74848.44,71663.57,46532.16,5708.44,0,0
41,PAYMENT,1834.93,47814.26,52611.24,89463.14,93646.73,0,0
740,CASH_OUT,1081.97,84403.26,60367.76,4709.7,86969.68,0,0
704,PAYMENT,813.39,34801.4,15069.33,1700.65,27555.93,0,0
502,TRANSFER,1344.45,74714.5,75137.69,49595.53,12842.43,0,0
145,PAYMENT,753.15,24173.49,76865.95,93896.08,43984.94,0,0
201,PAYMENT,4089.15,86322.37,49932.26,57839.86,97145.26,0,0
724,CASH_OUT,151.69,35189.13,86679.72,15706.37,21931.11,0,0
461,DEBIT,61.24,73639.8,99195.15,71824.17,5042.58,0,0
732,DEBIT,1043.08,80424.73,43789.43,73460.86,58862.13,0,0
558,DEBIT,379.52,16412.56,69476.85,38505.18,64520.74,0,0
547,TRANSFER,2723.02,80124.59,2120.08,69655.15,11687.59,0,0
253,TRANSFER,872.16,28961.96,6883.48,84890.95,54024.39,0,0
390,CASH_OUT,606.1,59519.13,50213.49,6249.03,5344.36,0,0
594,DEBIT,890.64,52160.6,17230.69,30021.24,70197.91,0,0
256,TRANSFER,495.6,58561.22,2318.59,54332.77,60499.97,0,0
709,DEBIT,712.36,78858.82,6288.47,87140.87,19100.9,0,0
450,DEBIT,1678.59,83131.54,10463.81,76931.63,83572.46,0,0
10,TRANSFER,3990.68,25076.32,92910.02,36986.52,89076.35,0,0
242,DEBIT,926.83,18923.17,67553.78,39707.87,63703.57,0,0
251,PAYMENT,773.3,8371.4,78881.5,14823.47,94372.83,0,0
5,CASH_OUT,3044.59,70599.28,17008.0,69505.29,52304.85,0,0
119,TRANSFER,45.36,47620.72,32558.78,27410.54,6145.15,0,0
374,TRANSFER,719.29,14938.7,11292.66,9886.15,38703.12,0,0
65,DEBIT,1203.58,48327.6,86818.81,79882.01,93982.32,0,0
146,TRANSFER,1835.89,98456.09,44589.14,9405.3,51822.21,0,0
